year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,1,1,13:01,21.0,1633.0,53.0,AA,N544AA,1853,EWR,DFW,02:52,1372,13.0,1.0
2013,1,1,13:01,6.0,1629.0,26.0,UA,N825UA,765,EWR,DFW,02:43,1372,13.0,1.0
2013,1,1,13:02,3.0,1402.0,-2.0,B6,N273JB,1006,JFK,BOS,00:40,187,13.0,2.0
2013,1,1,13:02,2.0,1553.0,-8.0,UA,N78511,1435,EWR,MIA,01:58,1085,13.0,2.0
2013,1,1,13:04,37.0,1518.0,56.0,EV,N19966,4640,EWR,DAY,01:07,533,13.0,4.0
2013,1,1,13:05,-10.0,1523.0,3.0,MQ,N725MQ,4564,LGA,DTW,01:02,502,13.0,5.0
2013,1,1,13:06,6.0,1622.0,12.0,WN,N773SA,2596,EWR,HOU,02:39,1411,13.0,6.0
2013,1,1,13:10,10.0,1559.0,5.0,B6,N593JB,991,JFK,PBI,01:50,1028,13.0,10.0
2013,1,1,13:15,-2.0,1413.0,-10.0,EV,N13538,4112,EWR,ALB,00:33,143,13.0,15.0
2013,1,1,13:16,2.0,1412.0,-3.0,EV,N11551,4340,EWR,BWI,00:38,169,13.0,16.0
2013,1,1,13:18,-4.0,1358.0,-18.0,EV,N19554,4106,EWR,BDL,00:25,116,13.0,18.0
2013,1,1,13:20,5.0,1602.0,-3.0,B6,N537JB,393,LGA,MCO,01:40,950,13.0,20.0
2013,1,1,13:20,0.0,1625.0,-11.0,UA,N58101,1425,EWR,LAX,03:34,2454,13.0,20.0
2013,1,1,13:25,-5.0,1606.0,1.0,DL,N318US,2043,JFK,ATL,01:31,760,13.0,25.0
2013,1,1,13:27,-3.0,1638.0,-17.0,VX,N642VA,411,JFK,LAX,03:52,2475,13.0,27.0
2013,1,1,13:27,-2.0,1624.0,-5.0,UA,N847UA,906,EWR,FLL,01:57,1065,13.0,27.0
2013,1,1,13:30,9.0,1613.0,37.0,EV,N14558,3849,EWR,IND,01:49,645,13.0,30.0
2013,1,1,13:33,-2.0,1608.0,0.0,B6,N306JB,615,JFK,JAX,01:34,828,13.0,33.0
2013,1,1,13:37,77.0,1649.0,78.0,B6,N636JB,673,JFK,LAX,03:52,2475,13.0,37.0
2013,1,1,13:43,13.0,1658.0,18.0,AA,N3CFAA,753,LGA,DFW,02:35,1389,13.0,43.0
2013,1,1,13:44,0.0,2005.0,21.0,UA,N76065,15,EWR,HNL,06:56,4963,13.0,44.0
2013,1,1,13:46,16.0,1736.0,26.0,WN,N900WN,2335,EWR,PHX,03:34,2133,13.0,46.0
2013,1,1,13:50,21.0,1504.0,11.0,EV,N14542,4254,EWR,BUF,00:57,282,13.0,50.0
2013,1,1,13:50,-5.0,1456.0,-14.0,B6,N216JB,602,JFK,PWM,00:49,273,13.0,50.0
2013,1,1,13:51,-4.0,1446.0,-13.0,EV,N13566,4434,EWR,MHT,00:37,209,13.0,51.0
2013,1,1,13:53,-4.0,1549.0,24.0,EV,N14105,4171,EWR,MSN,01:52,799,13.0,53.0
2013,1,1,13:54,-2.0,1556.0,-4.0,EV,N23139,4370,EWR,CHS,01:02,628,13.0,54.0
2013,1,1,13:54,-5.0,1452.0,-22.0,DL,N344NB,2068,JFK,BOS,00:37,187,13.0,54.0
2013,1,1,13:55,-1.0,1646.0,-4.0,B6,N709JB,1783,JFK,MCO,01:44,944,13.0,55.0
2013,1,1,13:55,5.0,1537.0,22.0,WN,N7704B,2162,LGA,MDW,01:41,725,13.0,55.0
2013,1,1,13:56,57.0,1538.0,60.0,UA,N17128,32,EWR,ORD,01:35,719,13.0,56.0
2013,1,1,13:56,2.0,1537.0,11.0,UA,N840UA,617,LGA,ORD,01:46,733,13.0,56.0
2013,1,1,13:56,6.0,1659.0,19.0,UA,N26906,1258,EWR,IAH,02:18,1400,13.0,56.0
2013,1,1,13:58,8.0,1742.0,27.0,US,N654AW,688,EWR,PHX,03:18,2133,13.0,58.0
2013,1,1,14:00,0.0,1634.0,-2.0,DL,N6704Z,2247,LGA,ATL,01:30,762,14.0,0.0
2013,1,1,14:08,-3.0,1646.0,6.0,FL,N895AT,349,LGA,ATL,01:33,762,14.0,8.0
2013,1,1,14:11,56.0,1717.0,66.0,B6,N516JB,505,EWR,FLL,01:54,1065,14.0,11.0
2013,1,1,14:16,5.0,1603.0,14.0,UA,N456UA,683,EWR,ORD,01:36,719,14.0,16.0
2013,1,1,14:18,-1.0,1726.0,-6.0,UA,N37464,16,EWR,SEA,03:48,2402,14.0,18.0
2013,1,1,14:19,-1.0,1557.0,7.0,MQ,N500MQ,3728,EWR,ORD,01:36,719,14.0,19.0
2013,1,1,14:21,-1.0,1517.0,-18.0,B6,N274JB,1010,JFK,BOS,00:38,187,14.0,21.0
2013,1,1,14:21,26.0,1735.0,26.0,B6,N503JB,83,JFK,SEA,03:49,2422,14.0,21.0
2013,1,1,14:23,-7.0,1535.0,-15.0,EV,N835AS,5710,LGA,IAD,00:53,229,14.0,23.0
2013,1,1,14:24,35.0,1701.0,65.0,EV,N15574,4687,EWR,CVG,01:29,569,14.0,24.0
2013,1,1,14:24,4.0,1659.0,15.0,EV,N678CA,4935,EWR,ATL,01:32,746,14.0,24.0
2013,1,1,14:30,31.0,1718.0,26.0,UA,N563UA,278,EWR,PBI,01:49,1023,14.0,30.0
2013,1,1,14:30,0.0,1735.0,-9.0,UA,N452UA,997,LGA,IAH,02:27,1416,14.0,30.0
2013,1,1,14:31,2.0,1727.0,5.0,B6,N562JB,1161,LGA,PBI,01:51,1035,14.0,31.0
2013,1,1,14:39,-6.0,1558.0,-15.0,DL,N319NB,1972,JFK,DCA,00:56,213,14.0,39.0
2013,1,1,14:42,-8.0,1728.0,-27.0,AA,N5FMAA,1813,JFK,MCO,01:41,944,14.0,42.0
2013,1,1,14:43,-1.0,1600.0,-2.0,EV,N13908,4292,EWR,IAD,00:51,212,14.0,43.0
2013,1,1,14:45,-10.0,1635.0,-10.0,AA,N4UCAA,337,LGA,ORD,01:47,733,14.0,45.0
2013,1,1,14:45,0.0,1729.0,19.0,MQ,N532MQ,4669,LGA,ATL,01:29,762,14.0,45.0
2013,1,1,14:51,-9.0,1634.0,-2.0,9E,N8444F,4105,JFK,IAD,00:57,228,14.0,51.0
2013,1,1,14:53,-7.0,1601.0,-19.0,US,N951UW,2179,LGA,DCA,00:51,214,14.0,53.0
2013,1,1,14:54,-4.0,1554.0,-21.0,EV,N11544,4390,EWR,PWM,00:47,284,14.0,54.0
2013,1,1,14:54,-6.0,1635.0,-1.0,9E,N8409N,3843,JFK,SYR,00:57,209,14.0,54.0
2013,1,1,14:54,-6.0,1815.0,-22.0,DL,N702TW,1467,JFK,LAX,03:40,2475,14.0,54.0
2013,1,1,14:55,-5.0,1753.0,-17.0,DL,N997DL,1997,LGA,PBI,01:52,1035,14.0,55.0
2013,1,1,14:56,-4.0,1649.0,17.0,UA,N802UA,685,LGA,ORD,01:40,733,14.0,56.0
2013,1,1,14:56,1.0,1830.0,17.0,UA,N24212,1134,EWR,AUS,02:52,1504,14.0,56.0
2013,1,1,14:59,5.0,1750.0,-1.0,UA,N75435,1105,EWR,TPA,01:52,997,14.0,59.0
2013,1,1,15:02,2.0,1802.0,-4.0,UA,N406UA,456,EWR,FLL,01:56,1065,15.0,2.0
2013,1,1,15:06,1.0,1838.0,18.0,AA,N3DUAA,759,LGA,DFW,02:48,1389,15.0,6.0
2013,1,1,15:06,-6.0,1723.0,-18.0,UA,N513UA,407,LGA,DEN,02:37,1620,15.0,6.0
2013,1,1,15:07,-3.0,1748.0,3.0,MQ,N803MQ,4309,JFK,IND,01:30,665,15.0,7.0
2013,1,1,15:08,18.0,1813.0,26.0,UA,N76529,1687,EWR,MCO,01:46,937,15.0,8.0
2013,1,1,15:10,-7.0,1811.0,0.0,B6,N563JB,537,EWR,TPA,01:56,997,15.0,10.0
2013,1,1,15:11,11.0,1753.0,11.0,DL,N678DL,2347,LGA,ATL,01:35,762,15.0,11.0
2013,1,1,15:12,-6.0,1805.0,-18.0,B6,N645JB,153,JFK,MCO,01:42,944,15.0,12.0
2013,1,1,15:13,8.0,1714.0,11.0,EV,N13914,4223,EWR,CLT,01:02,529,15.0,13.0
2013,1,1,15:18,2.0,1837.0,5.0,UA,N53442,1699,EWR,SFO,03:48,2565,15.0,18.0
2013,1,1,15:20,50.0,1835.0,60.0,AA,N589AA,883,EWR,DFW,02:36,1372,15.0,20.0
2013,1,1,15:20,-5.0,1643.0,-12.0,MQ,N509MQ,3823,JFK,DCA,00:57,213,15.0,20.0
2013,1,1,15:20,0.0,1817.0,1.0,UA,N13750,1593,EWR,MCO,01:52,937,15.0,20.0
2013,1,1,15:21,6.0,1830.0,7.0,DL,N378NW,507,LGA,MCO,01:45,950,15.0,21.0
2013,1,1,15:22,-8.0,1858.0,3.0,UA,N512UA,530,JFK,LAX,03:56,2475,15.0,22.0
2013,1,1,15:23,7.0,1831.0,3.0,UA,N18112,1600,EWR,LAX,03:37,2454,15.0,23.0
2013,1,1,15:24,27.0,1828.0,27.0,B6,N504JB,141,JFK,PBI,01:56,1028,15.0,24.0
2013,1,1,15:25,105.0,1831.0,125.0,B6,N231JB,525,EWR,MCO,01:52,937,15.0,25.0
2013,1,1,15:26,-4.0,1714.0,24.0,WN,N280WN,4105,EWR,MDW,01:41,711,15.0,26.0
2013,1,1,15:27,12.0,1854.0,44.0,UA,N69059,1695,EWR,IAH,02:10,1400,15.0,27.0
2013,1,1,15:29,32.0,1720.0,46.0,UA,N497UA,459,EWR,ORD,01:38,719,15.0,29.0
2013,1,1,15:29,-1.0,1733.0,-4.0,US,N738US,1665,LGA,CLT,01:03,544,15.0,29.0
2013,1,1,15:30,0.0,1650.0,-5.0,9E,N913XJ,3369,JFK,BWI,00:40,184,15.0,30.0
2013,1,1,15:31,38.0,1637.0,34.0,EV,N13975,4372,EWR,DCA,00:45,199,15.0,31.0
2013,1,1,15:31,32.0,1745.0,47.0,EV,N15912,4572,EWR,GSP,01:06,594,15.0,31.0
2013,1,1,15:31,11.0,1809.0,19.0,UA,N514UA,365,EWR,DEN,02:47,1605,15.0,31.0
2013,1,1,15:34,4.0,1755.0,20.0,EV,N17115,4093,EWR,GRR,01:20,605,15.0,34.0
2013,1,1,15:36,16.0,1709.0,19.0,WN,N226WN,2081,LGA,MKE,01:33,738,15.0,36.0
2013,1,1,15:38,-2.0,1827.0,-24.0,DL,N372DA,4,JFK,MCO,01:33,944,15.0,38.0
2013,1,1,15:39,-6.0,1853.0,-17.0,AA,N319AA,133,JFK,LAX,03:51,2475,15.0,39.0
2013,1,1,15:39,2.0,1854.0,35.0,UA,N14250,1222,EWR,LAS,03:42,2227,15.0,39.0
2013,1,1,15:42,-3.0,1852.0,-21.0,DL,N3750D,1283,JFK,SAN,03:42,2446,15.0,42.0
2013,1,1,15:43,-7.0,1933.0,8.0,DL,N688DL,1773,JFK,SLC,03:20,1990,15.0,43.0
2013,1,1,15:46,6.0,1753.0,5.0,9E,N904XJ,3338,JFK,ORD,01:46,740,15.0,46.0
2013,1,1,15:47,2.0,1823.0,8.0,DL,N994DL,1942,EWR,ATL,01:29,746,15.0,47.0
2013,1,1,15:49,64.0,1912.0,136.0,EV,N21197,4181,EWR,MCI,02:34,1092,15.0,49.0
2013,1,1,15:49,1.0,1851.0,-8.0,UA,N54241,80,EWR,MIA,01:56,1085,15.0,49.0
2013,1,1,15:50,0.0,1844.0,13.0,9E,N934XJ,3372,JFK,IND,01:39,665,15.0,50.0
2013,1,1,15:52,-8.0,1732.0,12.0,EV,N825AS,5709,LGA,IAD,00:55,229,15.0,52.0
2013,1,1,15:52,-8.0,1826.0,6.0,FL,N997AT,620,LGA,ATL,01:32,762,15.0,52.0
2013,1,1,15:52,-8.0,1749.0,-8.0,9E,N910XJ,3459,JFK,BNA,01:50,765,15.0,52.0
2013,1,1,15:52,-8.0,1933.0,18.0,AA,N3CGAA,565,JFK,DFW,02:54,1391,15.0,52.0
2013,1,1,15:54,-6.0,1701.0,-33.0,9E,N931XJ,3331,JFK,BOS,00:41,187,15.0,54.0
2013,1,1,15:54,-5.0,1857.0,16.0,DL,N918DE,847,LGA,ATL,01:31,762,15.0,54.0
2013,1,1,15:54,-6.0,1830.0,10.0,MQ,N606MQ,3985,JFK,CVG,01:18,589,15.0,54.0
2013,1,1,15:57,-3.0,1746.0,4.0,UA,N487UA,687,LGA,ORD,01:43,733,15.0,57.0
2013,1,1,15:58,119.0,1718.0,123.0,EV,N826AS,5712,JFK,IAD,00:53,228,15.0,58.0
2013,1,1,15:59,-6.0,1844.0,-28.0,DL,N374DA,91,JFK,LAS,03:09,2248,15.0,59.0
2013,1,1,16:00,-10.0,1712.0,-17.0,9E,N8968E,4088,JFK,PHL,00:35,94,16.0,0.0
2013,1,1,16:01,0.0,1750.0,15.0,UA,N484UA,702,EWR,ORD,01:41,719,16.0,1.0
2013,1,1,16:03,16.0,1720.0,12.0,EV,N14168,3272,EWR,BUF,00:58,282,16.0,3.0
2013,1,1,16:03,13.0,1751.0,12.0,B6,N316JB,917,JFK,ORD,01:50,740,16.0,3.0
2013,1,1,16:03,3.0,1839.0,9.0,WN,N965WN,591,EWR,DEN,02:54,1605,16.0,3.0
2013,1,1,16:04,54.0,1817.0,67.0,MQ,N0EGMQ,4579,LGA,CLT,01:06,544,16.0,4.0
2013,1,1,16:05,-5.0,1804.0,4.0,AA,N569AA,341,LGA,ORD,01:46,733,16.0,5.0
2013,1,1,16:07,12.0,1735.0,20.0,B6,N184JB,12,JFK,SYR,00:58,209,16.0,7.0
2013,1,1,16:07,84.0,1711.0,78.0,UA,N435UA,465,EWR,BOS,00:35,200,16.0,7.0
2013,1,1,16:08,33.0,2002.0,72.0,AA,N3GKAA,763,LGA,DFW,02:49,1389,16.0,8.0
2013,1,1,16:08,-1.0,1847.0,-23.0,B6,N712JB,157,JFK,MCO,01:37,944,16.0,8.0
2013,1,1,16:10,-5.0,1913.0,-35.0,DL,N947DL,1411,JFK,FLL,01:55,1069,16.0,10.0
2013,1,1,16:10,15.0,1852.0,18.0,DL,N362NW,1939,LGA,DEN,02:35,1620,16.0,10.0
2013,1,1,16:11,10.0,2010.0,29.0,UA,N76504,1635,EWR,PHX,03:28,2133,16.0,11.0
2013,1,1,16:19,-6.0,1912.0,17.0,MQ,N537MQ,4661,LGA,ATL,01:36,762,16.0,19.0
2013,1,1,16:20,0.0,1945.0,23.0,UA,N18119,1178,EWR,IAH,02:42,1400,16.0,20.0
2013,1,1,16:21,33.0,1904.0,34.0,DL,N704X,95,JFK,ATL,01:30,760,16.0,21.0
2013,1,1,16:23,3.0,2002.0,3.0,US,N550UW,35,JFK,PHX,03:17,2153,16.0,23.0
2013,1,1,16:26,-4.0,1855.0,2.0,DL,N361NW,702,JFK,DTW,01:08,509,16.0,26.0
2013,1,1,16:27,88.0,1925.0,80.0,B6,N599JB,63,JFK,TPA,01:59,1005,16.0,27.0
2013,1,1,16:27,-3.0,1940.0,-40.0,VX,N847VA,27,JFK,SFO,03:54,2586,16.0,27.0
2013,1,1,16:28,64.0,1740.0,59.0,EV,N14959,4133,EWR,IAD,00:53,212,16.0,28.0
2013,1,1,16:28,-2.0,1907.0,-16.0,DL,N331NW,920,JFK,DEN,02:48,1626,16.0,28.0
2013,1,1,16:30,42.0,1902.0,67.0,EV,N22909,4352,EWR,CVG,01:21,569,16.0,30.0
2013,1,1,16:30,-6.0,1913.0,-30.0,B6,N534JB,143,JFK,PBI,01:47,1028,16.0,30.0
2013,1,1,16:31,14.0,1740.0,13.0,EV,N14972,4299,EWR,DCA,00:48,199,16.0,31.0
2013,1,1,16:31,-4.0,1956.0,-4.0,US,N649AW,656,EWR,PHX,03:09,2133,16.0,31.0
2013,1,1,16:31,1.0,1935.0,-15.0,UA,N75425,1726,EWR,SAN,03:46,2425,16.0,31.0
2013,1,1,16:32,-3.0,1824.0,14.0,MQ,N507MQ,3695,EWR,ORD,01:39,719,16.0,32.0
2013,1,1,16:34,8.0,1913.0,21.0,UA,N27213,69,EWR,DEN,02:47,1605,16.0,34.0
2013,1,1,16:36,-3.0,1747.0,-8.0,B6,N190JB,1176,EWR,BOS,00:42,200,16.0,36.0
2013,1,1,16:39,82.0,1815.0,96.0,EV,N16561,4580,EWR,MKE,01:40,725,16.0,39.0
2013,1,1,16:40,0.0,1859.0,9.0,MQ,N723MQ,4540,LGA,DTW,01:06,502,16.0,40.0
2013,1,1,16:41,-9.0,1746.0,-34.0,AA,N3BYAA,1790,JFK,BOS,00:41,187,16.0,41.0
2013,1,1,16:49,10.0,1937.0,26.0,EV,N14960,4705,EWR,ATL,01:39,746,16.0,49.0
2013,1,1,16:51,1.0,2000.0,-4.0,B6,N665JB,185,JFK,SAN,03:49,2446,16.0,51.0
2013,1,1,16:52,12.0,2030.0,35.0,AA,N565AA,773,LGA,DFW,02:52,1389,16.0,52.0
2013,1,1,16:53,-7.0,2005.0,-13.0,DL,N980DL,1807,LGA,FLL,01:58,1076,16.0,53.0
2013,1,1,16:54,10.0,1752.0,-1.0,EV,N27962,4539,EWR,MHT,00:38,209,16.0,54.0
2013,1,1,16:54,-6.0,2020.0,-14.0,DL,N320NB,706,JFK,AUS,02:51,1521,16.0,54.0
2013,1,1,16:55,34.0,1804.0,40.0,EV,N19554,3260,EWR,ALB,00:36,143,16.0,55.0
2013,1,1,16:55,-5.0,2027.0,-22.0,DL,N713TW,31,JFK,SFO,03:57,2586,16.0,55.0
2013,1,1,16:56,-4.0,1941.0,-14.0,AA,N3CAAA,257,JFK,LAS,03:22,2248,16.0,56.0
2013,1,1,16:57,27.0,1948.0,22.0,UA,N17105,1609,EWR,MCO,01:48,937,16.0,57.0
2013,1,1,16:58,-2.0,1808.0,-32.0,MQ,N688MQ,4323,JFK,ORF,00:52,290,16.0,58.0
2013,1,1,17:01,-9.0,2026.0,11.0,AA,N3FUAA,695,JFK,AUS,02:47,1521,17.0,1.0
2013,1,1,17:01,1.0,1856.0,16.0,UA,N418UA,689,LGA,ORD,01:44,733,17.0,1.0
2013,1,1,17:02,2.0,2044.0,16.0,UA,N16632,1259,LGA,IAH,02:34,1416,17.0,2.0
2013,1,1,17:05,0.0,2054.0,44.0,AA,N4WRAA,1905,EWR,DFW,02:51,1372,17.0,5.0
2013,1,1,17:05,-5.0,1924.0,9.0,US,N188US,1447,LGA,CLT,01:10,544,17.0,5.0
2013,1,1,17:07,2.0,1928.0,-12.0,DL,N3730B,2121,EWR,ATL,01:21,746,17.0,7.0
2013,1,1,17:07,7.0,2006.0,6.0,UA,N543UA,342,EWR,LAX,03:34,2454,17.0,7.0
2013,1,1,17:08,8.0,2037.0,32.0,WN,N778SW,1066,EWR,HOU,02:45,1411,17.0,8.0
2013,1,1,17:11,21.0,1820.0,14.0,EV,N15986,4194,EWR,BTV,00:48,266,17.0,11.0
2013,1,1,17:11,36.0,1918.0,33.0,B6,N228JB,1085,JFK,CLT,01:12,541,17.0,11.0
2013,1,1,17:11,71.0,2005.0,68.0,B6,N579JB,369,LGA,PBI,01:49,1035,17.0,11.0
2013,1,1,17:12,-7.0,1939.0,-19.0,UA,N569UA,509,LGA,DEN,02:41,1620,17.0,12.0
2013,1,1,17:12,12.0,2042.0,6.0,UA,N485UA,635,EWR,SAT,02:42,1569,17.0,12.0
2013,1,1,17:13,13.0,2006.0,-8.0,B6,N346JB,15,JFK,FLL,01:56,1069,17.0,13.0
2013,1,1,17:14,-6.0,1915.0,0.0,AA,N3CVAA,1351,JFK,ORD,01:46,740,17.0,14.0
2013,1,1,17:16,-14.0,1947.0,-6.0,F9,N263AV,511,LGA,DEN,02:42,1620,17.0,16.0
2013,1,1,17:16,7.0,1902.0,16.0,UA,N19130,1623,EWR,ORD,01:43,719,17.0,16.0
2013,1,1,17:17,-3.0,1920.0,10.0,AA,N539AA,345,LGA,ORD,01:41,733,17.0,17.0
2013,1,1,17:25,-5.0,1929.0,3.0,US,N680AW,449,EWR,CLT,01:04,529,17.0,25.0
2013,1,1,17:25,5.0,2045.0,24.0,UA,N17122,1712,EWR,IAH,02:35,1400,17.0,25.0
2013,1,1,17:26,-4.0,2054.0,4.0,AA,N386AA,543,JFK,MIA,01:57,1089,17.0,26.0
2013,1,1,17:26,-3.0,2042.0,-18.0,UA,N557UA,512,JFK,SFO,03:47,2586,17.0,26.0
2013,1,1,17:27,2.0,2043.0,3.0,AA,N377AA,145,JFK,SAN,03:57,2446,17.0,27.0
2013,1,1,17:28,88.0,2004.0,107.0,EV,N13903,3843,EWR,SDF,01:35,642,17.0,28.0
2013,1,1,17:30,0.0,2013.0,14.0,FL,N967AT,623,LGA,ATL,01:28,762,17.0,30.0
2013,1,1,17:30,0.0,2126.0,16.0,B6,N618JB,179,JFK,PHX,03:23,2153,17.0,30.0
2013,1,1,17:30,1.0,2039.0,-19.0,UA,N77296,1715,EWR,SEA,03:44,2402,17.0,30.0
2013,1,1,17:32,62.0,2028.0,123.0,EV,N16911,4092,EWR,DAY,01:19,533,17.0,32.0
2013,1,1,17:38,-7.0,2030.0,-12.0,B6,N508JB,547,EWR,PBI,01:47,1023,17.0,38.0
2013,1,1,17:39,-1.0,2051.0,-21.0,DL,N3761R,1339,JFK,PDX,03:41,2454,17.0,39.0
2013,1,1,17:42,-4.0,2028.0,-24.0,DL,N933DL,1585,LGA,MCO,01:45,950,17.0,42.0
2013,1,1,17:44,-6.0,2043.0,-2.0,B6,N661JB,527,EWR,MCO,01:37,937,17.0,44.0
2013,1,1,17:44,-1.0,1925.0,10.0,WN,N8324A,128,LGA,MDW,01:37,725,17.0,44.0
2013,1,1,17:50,0.0,2109.0,-6.0,UA,N525UA,535,JFK,LAX,03:45,2475,17.0,50.0
2013,1,1,17:51,6.0,2044.0,4.0,B6,N527JB,9,JFK,MCO,01:41,944,17.0,51.0
2013,1,1,17:51,6.0,2015.0,65.0,WN,N764SW,3384,EWR,MDW,01:48,711,17.0,51.0
2013,1,1,17:53,8.0,2058.0,21.0,B6,N630JB,391,LGA,MCO,01:44,950,17.0,53.0
2013,1,1,17:56,31.0,2036.0,17.0,UA,N523UA,376,EWR,MCO,01:40,937,17.0,56.0
2013,1,1,17:57,54.0,1904.0,51.0,EV,N14998,4373,EWR,DCA,00:45,199,17.0,57.0
2013,1,1,17:57,-2.0,2027.0,-15.0,DL,N643DL,1047,LGA,ATL,01:25,762,17.0,57.0
2013,1,1,17:58,-2.0,1905.0,-12.0,B6,N304JB,1016,JFK,BOS,00:36,187,17.0,58.0
2013,1,1,17:58,-2.0,2105.0,-5.0,B6,N663JB,989,JFK,FLL,01:52,1069,17.0,58.0
2013,1,1,17:58,9.0,2020.0,37.0,UA,N37274,1676,EWR,ORD,01:35,719,17.0,58.0
2013,1,1,18:02,1.0,2125.0,-12.0,UA,N75429,1165,EWR,LAX,03:40,2454,18.0,2.0
2013,1,1,18:03,37.0,2011.0,37.0,EV,N13958,4382,EWR,DTW,01:04,488,18.0,3.0
2013,1,1,18:03,103.0,2008.0,138.0,MQ,N504MQ,4622,LGA,BNA,01:54,764,18.0,3.0
2013,1,1,18:03,3.0,2021.0,20.0,US,N510UW,373,JFK,CLT,01:00,541,18.0,3.0
2013,1,1,18:05,8.0,2117.0,-2.0,UA,N39463,1152,EWR,PDX,03:36,2434,18.0,5.0
2013,1,1,18:06,-4.0,2002.0,17.0,MQ,N711MQ,4484,LGA,BNA,01:52,764,18.0,6.0
2013,1,1,18:08,-7.0,2111.0,-19.0,AS,N553AS,7,EWR,SEA,03:36,2402,18.0,8.0
2013,1,1,18:09,-1.0,2117.0,-15.0,B6,N592JB,217,JFK,LGB,03:37,2465,18.0,9.0
2013,1,1,18:11,12.0,2132.0,14.0,UA,N482UA,618,EWR,DFW,02:28,1372,18.0,11.0
2013,1,1,18:14,-1.0,2122.0,-29.0,B6,N569JB,173,JFK,SJC,03:34,2569,18.0,14.0
2013,1,1,18:15,290.0,2120.0,338.0,EV,N17185,4417,EWR,OMA,02:13,1134,18.0,15.0
2013,1,1,18:15,10.0,1928.0,8.0,WN,N266WN,731,LGA,BWI,00:46,185,18.0,15.0
2013,1,1,18:16,16.0,2101.0,11.0,UA,N522UA,638,EWR,LAS,03:07,2227,18.0,16.0
2013,1,1,18:17,-3.0,2008.0,3.0,AA,N3AXAA,353,LGA,ORD,01:38,733,18.0,17.0
2013,1,1,18:23,-7.0,2036.0,-19.0,DL,N337NW,924,JFK,MSP,01:58,1029,18.0,23.0
2013,1,1,18:24,-6.0,2203.0,-2.0,AA,N3ETAA,269,JFK,SEA,03:48,2422,18.0,24.0
2013,1,1,18:25,-4.0,2056.0,3.0,9E,N906XJ,3286,JFK,DTW,01:07,509,18.0,25.0
2013,1,1,18:25,-4.0,2046.0,14.0,US,N460UW,1973,EWR,CLT,01:06,529,18.0,25.0
2013,1,1,18:26,16.0,2132.0,2.0,AA,N3DWAA,1611,LGA,MIA,01:53,1096,18.0,26.0
2013,1,1,18:26,-4.0,2154.0,-13.0,DL,N3772H,1643,JFK,SEA,03:34,2422,18.0,26.0
2013,1,1,18:27,-2.0,2105.0,9.0,UA,N39728,1139,EWR,DEN,02:46,1605,18.0,27.0
2013,1,1,18:30,1.0,2131.0,6.0,UA,N33714,1684,EWR,PBI,01:52,1023,18.0,30.0
2013,1,1,18:32,9.0,1948.0,8.0,EV,N13988,4326,EWR,PWM,00:48,284,18.0,32.0
2013,1,1,18:32,-3.0,2059.0,-4.0,9E,N8894A,3830,JFK,CHS,01:06,636,18.0,32.0
2013,1,1,18:32,4.0,2144.0,0.0,UA,N18220,1075,EWR,SNA,03:42,2434,18.0,32.0
2013,1,1,18:34,-6.0,2027.0,7.0,MQ,N517MQ,3730,EWR,ORD,01:37,719,18.0,34.0
2013,1,1,18:34,34.0,2014.0,32.0,UA,N467UA,668,LGA,ORD,01:23,733,18.0,34.0
2013,1,1,18:36,70.0,2107.0,94.0,EV,N14543,4179,EWR,CVG,01:23,569,18.0,36.0
2013,1,1,18:40,-5.0,2223.0,-3.0,UA,N508UA,389,JFK,SFO,03:57,2586,18.0,40.0
2013,1,1,18:42,260.0,1958.0,263.0,EV,N18120,4633,EWR,BTV,00:46,266,18.0,42.0
2013,1,1,18:42,13.0,2144.0,8.0,UA,N14214,1292,EWR,FLL,01:49,1065,18.0,42.0
2013,1,1,18:43,-2.0,1955.0,-29.0,DL,N344NB,904,JFK,BOS,00:34,187,18.0,43.0
2013,1,1,18:46,61.0,2147.0,52.0,AA,N3ESAA,785,LGA,DFW,02:23,1389,18.0,46.0
2013,1,1,18:49,-11.0,2131.0,2.0,FL,N920AT,645,LGA,ATL,01:34,762,18.0,49.0
2013,1,1,18:50,-10.0,2007.0,-9.0,EV,N835AS,5714,JFK,IAD,00:55,228,18.0,50.0
2013,1,1,18:50,0.0,2142.0,1.0,9E,N908XJ,3364,JFK,MSY,02:07,1182,18.0,50.0
2013,1,1,18:53,-7.0,2004.0,-14.0,US,N951UW,2187,LGA,DCA,00:54,214,18.0,53.0
2013,1,1,18:55,-4.0,2140.0,-5.0,DL,N339NW,947,LGA,ATL,01:35,762,18.0,55.0
2013,1,1,18:55,7.0,2203.0,3.0,UA,N36207,1128,LGA,IAH,02:31,1416,18.0,55.0
2013,1,1,18:56,131.0,2212.0,127.0,AA,N323AA,181,JFK,LAX,03:36,2475,18.0,56.0
2013,1,1,18:56,-3.0,2133.0,-22.0,B6,N505JB,155,JFK,MCO,01:33,944,18.0,56.0
2013,1,1,18:56,1.0,2142.0,0.0,DL,N173DZ,951,JFK,ATL,01:32,760,18.0,56.0
2013,1,1,18:58,-2.0,2034.0,-1.0,WN,N905WN,2944,LGA,MKE,01:31,738,18.0,58.0
